"label_panel","FL_ppm","alpha_label","alpha","deltaH_permil","deltaH_ppm","generation_time_years","mu_day","detectable_fraction","incubation_time_days","TG_error_years"
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00240233954702426,0.790493322956537,0.00205108020434518,0.00259734837778324,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0024583917235044,0.772469803425008,0.00205108020434518,0.00265795056444425,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00251575172780265,0.754857226335205,0.00205108020434518,0.0027199667412575,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00257445007458784,0.737646222058175,0.00205108020434518,0.00278342989990629,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00263451799050708,0.72082763459573,0.00205108020434518,0.00284837380184675,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00269598743079786,0.704392516709584,0.00205108020434518,0.00291483299626841,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00275889109628782,0.688332125161564,0.00205108020434518,0.00298284283847383,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00282326245079104,0.67263791606233,0.00205108020434518,0.00305243950868714,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00288913573891032,0.657301540326159,0.00205108020434518,0.00312366003130136,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00295654600425482,0.64231483922935,0.00205108020434518,0.00319654229457482,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00302552910808267,0.627669840069911,0.00205108020434518,0.00327112507078714,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00309612174837871,0.613358751926193,0.00205108020434518,0.00334744803686555,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00316836147937722,0.599373961512241,0.00205108020434518,0.00342555179549239,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00324228673154022,0.585708029127636,0.00205108020434518,0.00350547789670511,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00331793683200193,0.572353684699687,0.00205108020434518,0.00358726886000034,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00339535202549016,0.559303823915861,0.00205108020434518,0.00367096819695356,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00347457349573599,0.54655150444439,0.00205108020434518,0.00375662043436667,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00355564338738284,0.53408994224106,0.00205108020434518,0.00384427113795552,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00363860482840682,0.521912507940197,0.00205108020434518,0.00393396693659027,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00372350195306014,0.510012723327941,0.00205108020434518,0.00402575554710119,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00381037992534994,0.498384257895938,0.00205108020434518,0.00411968579966333,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0038992849630648,0.4870209254736,0.00205108020434518,0.00421580766377345,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00399026436236195,0.475916680937154,0.00205108020434518,0.00431417227483306,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00408336652292813,0.46506561699373,0.00205108020434518,0.00441483196135164,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00417864097372746,0.454461961038764,0.00205108020434518,0.0045178402727847,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00427613839935017,0.444100072085062,0.00205108020434518,0.00462325200802125,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00437591066697602,0.433974437761875,0.00205108020434518,0.00473112324453598,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00447801085396685,0.424079671382406,0.00205108020434518,0.0048415113682217,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00458249327610299,0.414410509078166,0.00205108020434518,0.00495447510391772,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00468941351647839,0.404961806998677,0.00205108020434518,0.00507007454665064,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00479882845507005,0.395728538575023,0.00205108020434518,0.00518837119360395,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00491079629899731,0.386705791845786,0.00205108020434518,0.00530942797683369,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00502537661348714,0.377888766843956,0.00205108020434518,0.00543330929674731,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.005142630353562,0.369272773043421,0.00205108020434518,0.00556008105636376,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00526261989646697,0.36085322686368,0.00205108020434518,0.0056898106963729,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00538540907485353,0.352625649231439,0.00205108020434518,0.00582256723101294,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00551106321073759,0.344585663197819,0.00205108020434518,0.00595842128478501,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0056396491502498,0.336728991609876,0.00205108020434518,0.00609744513002432,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00577123529919674,0.329051454835228,0.00205108020434518,0.00623971272534798,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00590589165945175,0.321548968538546,0.00205108020434518,0.00638529975499989,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00604368986619493,0.314217541508749,0.00205108020434518,0.0065342836691136,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00618470322602193,0.307053273535744,0.00205108020434518,0.00668674372491466,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00632900675594203,0.300052353335567,0.00205108020434518,0.0068427610288843,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00647667722328603,0.29321105652284,0.00205108020434518,0.00700241857990681,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00662779318654535,0.28652574362945,0.00205108020434518,0.00716580131342378,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00678243503716395,0.279992858168411,0.00205108020434518,0.00733299614661843,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00694068504230544,0.273608924741861,0.00205108020434518,0.00750409202465431,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00710262738861791,0.267370547192205,0.00205108020434518,0.00767917996799276,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00726834822702005,0.261274406795407,0.00205108020434518,0.00785835312081449,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00743793571853209,0.255317260495482,0.00205108020434518,0.00804170680057085,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0076114800811762,0.249495939179237,0.00205108020434518,0.00822933854869133,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00778907363797112,0.243807345990346,0.00205108020434518,0.00842134818247412,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00797081086604662,0.238248454681876,0.00205108020434518,0.00861783784818745,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00815678844690394,0.23281630800636,0.00205108020434518,0.00881891207540989,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00834710531784891,0.227508016142595,0.00205108020434518,0.0090246778326385,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0085418627246251,0.222320755158291,0.00205108020434518,0.00923524458419451,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00874116427527512,0.217251765507786,0.00205108020434518,0.00945072434845669,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00894511599525846,0.21229835056401,0.00205108020434518,0.00967123175745347,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00915382638385552,0.207457875183913,0.00205108020434518,0.00989688411784548,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00936740647188762,0.202727764306617,0.00205108020434518,0.0101278014733309,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00958596988078367,0.198105501583514,0.00205108020434518,0.0103641066685071,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.00980963288302518,0.193588628039612,0.00205108020434518,0.0106059254142217,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0100385144640014,0.189174740765392,0.00205108020434518,0.0108533863544496,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0102727363853079,0.184861491638499,0.00205108020434518,0.0111066211347288,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0105124232495218,0.180646586074576,0.00205108020434518,0.0113657644721945,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0107577025664885,0.176527781806575,0.00205108020434518,0.0116309542272465,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.011008704821155,0.172502887691912,0.00205108020434518,0.0119023314768887,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0112655635429861,0.168569762546804,0.00205108020434518,0.0121800405897799,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0115284153770001,0.164726314007196,0.00205108020434518,0.0124642293030362,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0117974001564616,0.160970497415651,0.00205108020434518,0.0127550488008246,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.012072660977271,0.157300314733627,0.00205108020434518,0.0130526537947906,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0123543442740894,0.153713813478546,0.00205108020434518,0.0133572026063631,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0126425998982393,0.150209085685103,0.00205108020434518,0.0136688572509783,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.012937581197424,0.146784266890261,0.00205108020434518,0.0139877835242699,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0132394450973054,0.14343753514138,0.00205108020434518,0.0143141510902701,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0135483521849869,0.140167110026964,0.00205108020434518,0.0146481335716679,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0138644667944427,0.136971251729515,0.00205108020434518,0.014989908642174,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0141879570939417,0.133848260099969,0.00205108020434518,0.0153396581210406,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0145189951755099,0.130796473753248,0.00205108020434518,0.0156975680697864,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.014857757146481,0.127814269184423,0.00205108020434518,0.0160638288911788,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0152044232231833,0.124900059905036,0.00205108020434518,0.0164386354305252,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0155591778268113,0.122052295599111,0.00205108020434518,0.0168221870793276,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0159222096815358,0.11926946129841,0.00205108020434518,0.0172146878813563,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0162937119149019,0.116550076576491,0.00205108020434518,0.017616346641198,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0166738821605701,0.113892694761145,0.00205108020434518,0.0180273770353364,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0170629226634545,0.111295902164784,0.00205108020434518,0.0184479977258255,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0174610403873139,0.108758317332387,0.00205108020434518,0.0188784324766142,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0178684471248539,0.106278590306578,0.00205108020434518,0.0193189102725853,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.018285359610397,0.103855401909477,0.00205108020434518,0.0197696654413724,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0187119996351822,0.101487463040912,0.00205108020434518,0.0202309377780185,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0191485941653545,0.0991735139926369,0.00205108020434518,0.0207029726725432,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0195953754627079,0.0969123237781879,0.00205108020434518,0.021186021240487,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.020052581208245,0.0947026894780155,0.00205108020434518,0.0216803404565007,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0205204546286193,0.0925434355995496,0.00205108020434518,0.0221861932910521,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0209992446255291,0.0904334134518546,0.00205108020434518,0.0227038488503226,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0214892059081287,0.0883715005345435,0.00205108020434518,0.0232335825193674,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0219905991285302,0.0863565999406236,0.00205108020434518,0.0237756761086165,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0225036910204666,0.084387639772959,0.00205108020434518,0.0243304180037935,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.02302875454119,0.082463572574037,0.00205108020434518,0.0248981033193324,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.023566069016681,0.0805833747687362,0.00205108020434518,0.0254790340553745,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0241159202902457,0.0787460461198,0.00205108020434518,0.0260735192584277,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0246786008745803,0.0769506091957251,0.00205108020434518,0.0266818751857744,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0252544101073835,0.0751961088507824,0.00205108020434518,0.0273044254737162,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0258436543105996,0.0734816117168938,0.00205108020434518,0.0279415013097434,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0264466469533773,0.0718062057070944,0.00205108020434518,0.0285934416087214,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0270637088188304,0.0701689995303157,0.00205108020434518,0.029260593193189,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.02769516817469,0.0685691222172318,0.00205108020434518,0.0299433109778626,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.028341360947938,0.067005722656917,0.00205108020434518,0.0306419581584453,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0290026309035148,0.0654779691440672,0.00205108020434518,0.0313569064048419,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0296793298271976,0.0639850489365454,0.00205108020434518,0.0320885360588816,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0303718177127453,0.0625261678230144,0.00205108020434518,0.0328372363366544,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0310804629534091,0.0611005497004288,0.00205108020434518,0.0336034055355681,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0318056425379133,0.0597074361611594,0.00205108020434518,0.0343874512462364,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0325477422510065,0.0583460860895316,0.00205108020434518,0.0351897905693116,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0333071568786944,0.0570157752675631,0.00205108020434518,0.0360108503373753,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0340842904182595,0.0557157959896905,0.00205108020434518,0.0368510673420076,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0348795562931818,0.0544454566862805,0.00205108020434518,0.0377108885661532,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0356933775730737,0.0532040815557253,0.00205108020434518,0.0385907714219098,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0365261871987473,0.0519910102049261,0.00205108020434518,0.0394911839938649,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0373784282125319,0.0508055972979737,0.00205108020434518,0.0404126052881093,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0382505539939661,0.0496472122128395,0.00205108020434518,0.0413555254870616,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0391430285009893,0.048515238705894,0.00205108020434518,0.0423204462102379,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0400563265167599,0.0474090745840745,0.00205108020434518,0.0433078807811056,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0409909339022332,0.0463281313845267,0.00205108020434518,0.0443183545001643,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0419473478546321,0.0452718340615522,0.00205108020434518,0.0453524049243974,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0429260771719486,0.0442396206806918,0.00205108020434518,0.0464105821532449,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0439276425236169,0.0432309421197855,0.00205108020434518,0.0474934491212478,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0449525767275017,0.042245261776847,0.00205108020434518,0.0486015818975209,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0460014250333492,0.0412820552846002,0.00205108020434518,0.0497355699922131,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0470747454128521,0.0403408102315227,0.00205108020434518,0.0508960166701179,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0481731088564824,0.0394210258892512,0.00205108020434518,0.0520835392716016,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0492970996772492,0.0385222129462014,0.00205108020434518,0.0532987695410189,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0504473158215453,0.037643893247261,0.00205108020434518,0.0545423539627914,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.051624369187245,0.0367855995394189,0.00205108020434518,0.055814954105328,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0528288859492254,0.0359468752231932,0.00205108020434518,0.0571172469729694,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0540615068924818,0.0351272741097272,0.00205108020434518,0.0584499253661442,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0553228877530154,0.0343263601834234,0.00205108020434518,0.0598136982499283,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.056613699566676,0.03354370736999,0.00205108020434518,0.0612092911312042,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0579346290261421,0.0327788993097755,0.00205108020434518,0.0626374464446195,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0592863788462318,0.0320315291362716,0.00205108020434518,0.0640989239475512,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0606696681377367,0.0313011992596661,0.00205108020434518,0.0655945011242852,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0620852327899775,0.0305875211553314,0.00205108020434518,0.0671249735996267,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0635338258622869,0.0298901151571349,0.00205108020434518,0.0686911555621604,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0650162179846255,0.0292086102554624,0.00205108020434518,0.070293880197387,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0665331977675456,0.0285426438998464,0.00205108020434518,0.0719340001309651,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0680855722217204,0.0278918618060948,0.00205108020434518,0.0736123878822959,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0696741671872615,0.0272559177678167,0.00205108020434518,0.07532993632869,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0712998277730536,0.0266344734722461,0.00205108020434518,0.0770875591803654,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0729634188063399,0.0260271983202643,0.00205108020434518,0.078886191466527,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0746658252927973,0.0254337692505262,0.00205108020434518,0.0807267900327892,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0764079528873461,0.0248538705675965,0.00205108020434518,0.0826103340502025,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0781907283759454,0.0242871937740042,0.00205108020434518,0.0845378255361586,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0800151001686288,0.0237334374061267,0.00205108020434518,0.0865102898874488,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.081882038804045,0.0231923068738159,0.00205108020434518,0.0885287764257591,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0837925374657695,0.02266351430368,0.00205108020434518,0.0905943589558947,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0857476125106639,0.0221467783859398,0.00205108020434518,0.0927081363370276,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.087748304009562,0.0216418242247756,0.00205108020434518,0.0948712330672731,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0897956763005727,0.0211483831920869,0.00205108020434518,0.0970847998819068,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0918908185552916,0.0206661927845864,0.00205108020434518,0.099350014365538,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0940348453582244,0.0201949964841519,0.00205108020434518,0.101668081578568,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.096228897299729,0.0197345436213625,0.00205108020434518,0.104040234698262,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.0984741415827924,0.0192845892421463,0.00205108020434518,0.106467735674785,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.100771772643966,0.0188448939774686,0.00205108020434518,0.108951875902538,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.103123012788788,0.0184152239159909,0.00205108020434518,0.111493976907159,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.10552911284203,0.0179953504796335,0.00205108020434518,0.114095391048558,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.10799135281312,0.0175850503019757,0.00205108020434518,0.116757502240353,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.110511042577087,0.0171841051094278,0.00205108020434518,0.119481726686087,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.113089522571394,0.0167923016051133,0.00205108020434518,0.12226951363263,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.115728164509032,0.0164094313553974,0.00205108020434518,0.12512234614116,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.118428372108253,0.0160352906790042,0.00205108020434518,0.128041741876122,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.121191581839321,0.0156696805386607,0.00205108020434518,0.131029253912609,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.124019263688699,0.0153124064352121,0.00205108020434518,0.134086471562574,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.126912921941059,0.0149632783041515,0.00205108020434518,0.137215021220316,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.129874095979534,0.0146221104145077,0.00205108020434518,0.140416567227705,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.132904361104653,0.0142887212700398,0.00205108020434518,0.143692812759579,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.136005329372376,0.0139629335126835,0.00205108020434518,0.147045500729813,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.139178650451681,0.0136445738281994,0.00205108020434518,0.150476414718524,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.142426012502165,0.0133334728539721,0.00205108020434518,0.153987379920903,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.145749143072123,0.0130294650889123,0.00205108020434518,0.157580264118198,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.14914981001757,0.0127323888054125,0.00205108020434518,0.161256978671343,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.152629822442725,0.0124420859633099,0.00205108020434518,0.165019479537774,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.156191031662416,0.0121584021258121,0.00205108020434518,0.168869768311968,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.159835332186961,0.0118811863773386,0.00205108020434518,0.172809893290266,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.163564662730016,0.0116102912432358,0.00205108020434518,0.176841950560529,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.167381007239939,0.011345572611323,0.00205108020434518,0.180968085117232,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.171286395955225,0.011086889655227,0.00205108020434518,0.185190492002565,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.175282906484564,0.0108341047594641,0.00205108020434518,0.189511417474166,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.179372664912091,0.0105870834462308,0.00205108020434518,0.193933160200093,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.183557846928438,0.0103456943038642,0.00205108020434518,0.198458072481686,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.187840678988166,0.010109808916932,0.00205108020434518,0.203088561504951,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.192223439494205,0.00987930179791817,0.00205108020434518,0.207827090621151,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.196708460009933,0.00965405032046522,0.00205108020434518,0.21267618065727,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.20129812649953,0.00943393465413868,0.00205108020434518,0.217638411257058,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.20599488059728,0.00921883770067917,0.00205108020434518,0.222716422253358,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.210801220906478,0.00900864503170792,0.00205108020434518,0.227912915072466,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.215719704328655,0.00880324482785253,0.00205108020434518,0.233230654171241,NA
